timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2023-03-08 20:45:00,186,139,129,156,145
2023-03-08 21:00:00,100,136,146,140,143
2023-03-08 21:15:00,143,152,159,139,156
2023-03-08 21:30:00,152,168,181,141,123
2023-03-08 21:45:00,126,136,127,120,149
2023-03-08 22:00:00,150,181,133,149,130
2023-03-08 22:15:00,130,147,186,157,154
2023-03-08 22:30:00,148,142,162,172,147
2023-03-08 22:45:00,165,138,144,167,146
2023-03-08 23:00:00,141,190,162,114,121
2023-03-08 23:15:00,170,182,142,139,165
2023-03-08 23:30:00,134,151,162,127,136
2023-03-08 23:45:00,202,157,177,164,142
2023-03-09 00:00:00,189,144,89,137,145
2023-03-09 00:15:00,127,164,150,169,156
2023-03-09 00:30:00,147,141,167,130,154
2023-03-09 00:45:00,136,115,135,130,132
2023-03-09 01:00:00,138,157,150,153,140
2023-03-09 01:15:00,130,170,131,150,160
2023-03-09 01:30:00,140,171,131,114,122
2023-03-09 01:45:00,140,143,161,143,187
2023-03-09 02:00:00,164,121,158,112,160
2023-03-09 02:15:00,159,156,119,143,119
2023-03-09 02:30:00,163,176,124,188,149
2023-03-09 02:45:00,151,118,137,149,155
2023-03-09 03:00:00,150,166,87,138,151
2023-03-09 03:15:00,152,134,131,131,136
2023-03-09 03:30:00,152,132,142,127,157
2023-03-09 03:45:00,126,114,174,137,140
2023-03-09 04:00:00,165,179,129,137,96
2023-03-09 04:15:00,193,142,125,130,140
2023-03-09 04:30:00,118,141,141,146,150
2023-03-09 04:45:00,136,166,150,175,88
2023-03-09 05:00:00,149,154,131,136,161
2023-03-09 05:15:00,142,130,169,106,162
2023-03-09 05:30:00,160,163,134,126,147
2023-03-09 05:45:00,143,138,121,166,187
2023-03-09 06:00:00,104,112,170,140,110
2023-03-09 06:15:00,102,155,165,136,162
2023-03-09 06:30:00,134,135,182,137,150
2023-03-09 06:45:00,146,145,162,134,160
2023-03-09 07:00:00,189,131,146,166,151
2023-03-09 07:15:00,170,115,117,104,120
2023-03-09 07:30:00,175,139,121,175,153
2023-03-09 07:45:00,152,169,129,121,134
2023-03-09 08:00:00,131,171,141,128,139
2023-03-09 08:15:00,164,135,132,146,147
2023-03-09 08:30:00,138,138,159,143,147
2023-03-09 08:45:00,137,171,120,168,145
2023-03-09 09:00:00,141,148,163,143,158
2023-03-09 09:15:00,134,169,124,170,160
2023-03-09 09:30:00,140,155,165,180,136
2023-03-09 09:45:00,134,159,133,146,121
2023-03-09 10:00:00,171,150,142,132,165
2023-03-09 10:15:00,148,148,165,131,159
2023-03-09 10:30:00,204,159,157,98,139
2023-03-09 10:45:00,153,176,110,133,135
2023-03-09 11:00:00,150,157,146,178,157
2023-03-09 11:15:00,139,150,157,145,132
2023-03-09 11:30:00,156,115,123,166,104
2023-03-09 11:45:00,121,143,141,177,130
2023-03-09 12:00:00,163,167,145,138,145
2023-03-09 12:15:00,185,134,115,153,142
2023-03-09 12:30:00,127,148,134,138,140
2023-03-09 12:45:00,135,124,140,156,145
2023-03-09 13:00:00,157,194,133,167,154
2023-03-09 13:15:00,144,126,140,131,178
2023-03-09 13:30:00,172,180,130,173,141
2023-03-09 13:45:00,146,127,158,125,121
2023-03-09 14:00:00,141,170,114,160,147
2023-03-09 14:15:00,160,127,153,150,115
2023-03-09 14:30:00,120,138,168,159,113
2023-03-09 14:45:00,131,194,173,146,131
2023-03-09 15:00:00,147,151,138,119,159
2023-03-09 15:15:00,115,102,149,142,121
2023-03-09 15:30:00,144,146,105,145,134
2023-03-09 15:45:00,121,164,128,170,142
2023-03-09 16:00:00,141,134,138,145,137
2023-03-09 16:15:00,165,124,167,146,113
2023-03-09 16:30:00,122,122,117,127,118
2023-03-09 16:45:00,167,156,185,138,176
2023-03-09 17:00:00,137,166,191,127,156
2023-03-09 17:15:00,197,155,159,141,130
2023-03-09 17:30:00,131,160,143,141,156
2023-03-09 17:45:00,143,156,98,157,119
2023-03-09 18:00:00,155,155,156,144,139
2023-03-09 18:15:00,156,141,154,142,177
2023-03-09 18:30:00,152,171,139,133,134
2023-03-09 18:45:00,181,120,146,160,142
2023-03-09 19:00:00,114,150,147,148,146
2023-03-09 19:15:00,127,159,120,170,122
2023-03-09 19:30:00,165,164,143,161,181
2023-03-09 19:45:00,123,187,186,184,147
2023-03-09 20:00:00,146,168,133,147,139
2023-03-09 20:15:00,139,119,155,165,139
2023-03-09 20:30:00,149,148,140,131,126
2023-03-09 20:45:00,162,170,114,199,186
2023-03-09 21:00:00,158,142,115,156,147
2023-03-09 21:15:00,139,151,179,161,147
2023-03-09 21:30:00,156,196,144,173,172
2023-03-09 21:45:00,144,150,151,154,106
2023-03-09 22:00:00,140,112,119,139,156
2023-03-09 22:15:00,144,129,121,116,158
2023-03-09 22:30:00,134,120,153,144,168
2023-03-09 22:45:00,140,139,148,150,154
2023-03-09 23:00:00,118,146,163,181,143
2023-03-09 23:15:00,157,117,122,115,130
2023-03-09 23:30:00,148,156,139,132,148
2023-03-09 23:45:00,136,121,149,137,76
2023-03-10 00:00:00,129,114,140,133,169
2023-03-10 00:15:00,134,136,165,169,156
2023-03-10 00:30:00,168,151,142,140,163
2023-03-10 00:45:00,145,137,159,148,156
2023-03-10 01:00:00,162,184,159,157,151
2023-03-10 01:15:00,122,190,144,116,169
2023-03-10 01:30:00,166,154,174,138,143
2023-03-10 01:45:00,125,166,143,126,193
2023-03-10 02:00:00,123,173,164,141,185
2023-03-10 02:15:00,151,141,153,200,125
2023-03-10 02:30:00,173,139,191,147,117
2023-03-10 02:45:00,138,163,176,153,180
2023-03-10 03:00:00,159,160,145,151,108
2023-03-10 03:15:00,161,160,138,104,133
2023-03-10 03:30:00,151,146,141,121,139
2023-03-10 03:45:00,151,149,145,141,140
2023-03-10 04:00:00,148,134,136,129,136
2023-03-10 04:15:00,149,152,138,104,145
2023-03-10 04:30:00,169,181,174,124,163
2023-03-10 04:45:00,106,122,145,164,137
2023-03-10 05:00:00,139,142,156,164,126
2023-03-10 05:15:00,156,138,145,145,142
2023-03-10 05:30:00,132,156,157,173,127
2023-03-10 05:45:00,177,167,130,121,165
2023-03-10 06:00:00,131,140,147,173,172
2023-03-10 06:15:00,132,191,171,142,152
2023-03-10 06:30:00,126,141,155,159,171
2023-03-10 06:45:00,169,134,88,158,150
2023-03-10 07:00:00,140,158,134,175,134
2023-03-10 07:15:00,152,135,124,138,121
2023-03-10 07:30:00,154,94,156,139,143
2023-03-10 07:45:00,127,179,157,166,159
2023-03-10 08:00:00,147,128,133,144,167
2023-03-10 08:15:00,171,158,150,134,147
2023-03-10 08:30:00,158,165,149,139,156
2023-03-10 08:45:00,134,163,135,121,117
2023-03-10 09:00:00,189,140,154,156,131
2023-03-10 09:15:00,133,134,127,159,141
2023-03-10 09:30:00,170,185,156,145,145
2023-03-10 09:45:00,143,159,120,179,134
2023-03-10 10:00:00,127,125,157,123,175
2023-03-10 10:15:00,182,145,122,126,156
2023-03-10 10:30:00,156,128,158,167,147
2023-03-10 10:45:00,147,106,105,146,164
2023-03-10 11:00:00,159,146,152,150,150
2023-03-10 11:15:00,145,171,145,137,115
2023-03-10 11:30:00,178,125,155,170,121
2023-03-10 11:45:00,165,125,135,102,118
2023-03-10 12:00:00,174,156,173,135,152
2023-03-10 12:15:00,157,128,130,165,129
2023-03-10 12:30:00,118,156,165,180,190
2023-03-10 12:45:00,148,127,115,138,125
2023-03-10 13:00:00,125,151,134,151,137
2023-03-10 13:15:00,162,139,165,145,134
2023-03-10 13:30:00,137,145,150,155,136
2023-03-10 13:45:00,139,124,92,173,134
2023-03-10 14:00:00,142,174,167,135,149
2023-03-10 14:15:00,136,150,126,136,163
2023-03-10 14:30:00,109,171,138,110,144
2023-03-10 14:45:00,127,130,153,169,161
2023-03-10 15:00:00,157,156,152,170,161
2023-03-10 15:15:00,160,120,164,127,116
2023-03-10 15:30:00,165,147,151,189,157
2023-03-10 15:45:00,169,159,103,122,167
2023-03-10 16:00:00,168,161,148,150,150
2023-03-10 16:15:00,139,166,143,149,161
2023-03-10 16:30:00,127,141,167,152,153
2023-03-10 16:45:00,164,144,131,158,166
2023-03-10 17:00:00,132,160,173,138,164
2023-03-10 17:15:00,160,156,145,114,136
2023-03-10 17:30:00,142,169,129,145,174
2023-03-10 17:45:00,149,132,138,160,103
2023-03-10 18:00:00,148,169,163,174,120
2023-03-10 18:15:00,165,104,146,149,144
2023-03-10 18:30:00,140,122,163,168,149
2023-03-10 18:45:00,156,162,155,123,109
2023-03-10 19:00:00,175,118,178,150,112
2023-03-10 19:15:00,117,140,127,126,131
2023-03-10 19:30:00,148,142,141,149,146
2023-03-10 19:45:00,111,151,129,129,155
2023-03-10 20:00:00,152,133,115,131,155
2023-03-10 20:15:00,175,144,188,156,107
2023-03-10 20:30:00,132,171,155,143,130
2023-03-10 20:45:00,131,143,129,121,160
2023-03-10 21:00:00,172,138,150,174,144
2023-03-10 21:15:00,139,125,141,122,141
2023-03-10 21:30:00,175,128,132,133,117
2023-03-10 21:45:00,114,152,156,175,132
2023-03-10 22:00:00,151,131,151,116,138
2023-03-10 22:15:00,131,164,161,120,167
2023-03-10 22:30:00,132,133,122,146,112
2023-03-10 22:45:00,144,161,112,140,159
2023-03-10 23:00:00,175,121,169,158,143
2023-03-10 23:15:00,156,151,165,131,119
2023-03-10 23:30:00,141,125,155,151,164
2023-03-10 23:45:00,147,150,138,187,170
2023-03-11 00:00:00,144,135,127,119,134
2023-03-11 00:15:00,133,132,179,143,144
2023-03-11 00:30:00,135,171,158,104,102
2023-03-11 00:45:00,139,153,147,134,145
2023-03-11 01:00:00,153,147,126,132,142
2023-03-11 01:15:00,145,165,151,147,148
2023-03-11 01:30:00,147,188,154,120,155
2023-03-11 01:45:00,156,155,151,131,143
2023-03-11 02:00:00,174,129,169,133,142
2023-03-11 02:15:00,124,111,166,157,120
2023-03-11 02:30:00,122,190,147,140,149
2023-03-11 02:45:00,129,176,155,124,137
2023-03-11 03:00:00,141,119,158,126,163
2023-03-11 03:15:00,102,121,151,161,189
2023-03-11 03:30:00,170,138,103,143,139
2023-03-11 03:45:00,169,153,169,159,119
2023-03-11 04:00:00,162,172,156,164,144
2023-03-11 04:15:00,171,157,167,133,145
2023-03-11 04:30:00,142,152,154,141,168
2023-03-11 04:45:00,124,136,142,171,115
2023-03-11 05:00:00,152,134,154,154,186
2023-03-11 05:15:00,131,191,160,160,155
2023-03-11 05:30:00,120,144,115,158,163
2023-03-11 05:45:00,156,167,144,140,153
2023-03-11 06:00:00,128,159,158,174,124
2023-03-11 06:15:00,109,184,161,156,123
2023-03-11 06:30:00,135,127,156,125,128
2023-03-11 06:45:00,105,147,152,169,147
2023-03-11 07:00:00,158,125,121,136,151
2023-03-11 07:15:00,140,161,118,159,133
2023-03-11 07:30:00,136,171,144,161,127
2023-03-11 07:45:00,185,120,121,155,127
2023-03-11 08:00:00,152,156,161,130,151
2023-03-11 08:15:00,144,139,145,173,132
2023-03-11 08:30:00,152,131,120,165,164
2023-03-11 08:45:00,160,119,133,127,145
2023-03-11 09:00:00,117,147,154,125,202
2023-03-11 09:15:00,169,161,146,153,168
2023-03-11 09:30:00,118,110,143,143,150
2023-03-11 09:45:00,127,163,161,144,200
2023-03-11 10:00:00,119,155,91,182,162
2023-03-11 10:15:00,140,144,127,154,166
2023-03-11 10:30:00,138,154,159,144,157
2023-03-11 10:45:00,168,146,145,138,156
2023-03-11 11:00:00,177,139,198,136,164
2023-03-11 11:15:00,167,176,138,130,185
2023-03-11 11:30:00,164,195,146,182,149
2023-03-11 11:45:00,112,145,160,161,134
2023-03-11 12:00:00,170,150,156,118,144
2023-03-11 12:15:00,178,146,172,109,138
2023-03-11 12:30:00,157,139,159,159,168
2023-03-11 12:45:00,143,155,149,150,130
2023-03-11 13:00:00,119,164,167,149,134
2023-03-11 13:15:00,162,150,185,110,68
2023-03-11 13:30:00,137,139,143,154,129
2023-03-11 13:45:00,126,154,146,150,134
2023-03-11 14:00:00,167,121,177,155,152
2023-03-11 14:15:00,167,110,144,160,121
2023-03-11 14:30:00,145,131,165,146,117
2023-03-11 14:45:00,165,178,158,155,123
2023-03-11 15:00:00,155,120,162,151,164
2023-03-11 15:15:00,159,172,162,162,131
2023-03-11 15:30:00,169,165,144,140,151
2023-03-11 15:45:00,139,168,155,139,166
2023-03-11 16:00:00,161,157,142,162,134
2023-03-11 16:15:00,145,124,120,169,147
2023-03-11 16:30:00,162,130,160,129,167
2023-03-11 16:45:00,130,125,166,185,127
2023-03-11 17:00:00,168,103,137,159,117
2023-03-11 17:15:00,168,130,148,169,163
2023-03-11 17:30:00,154,147,156,158,148
2023-03-11 17:45:00,145,140,189,149,174
2023-03-11 18:00:00,154,139,175,133,133
2023-03-11 18:15:00,146,95,149,124,124
2023-03-11 18:30:00,161,165,162,148,126
2023-03-11 18:45:00,168,147,154,113,129
2023-03-11 19:00:00,153,170,176,142,158
2023-03-11 19:15:00,127,162,128,159,135
2023-03-11 19:30:00,122,168,153,141,115
2023-03-11 19:45:00,143,131,155,123,153
2023-03-11 20:00:00,149,191,171,156,147
2023-03-11 20:15:00,123,150,169,179,133
2023-03-11 20:30:00,152,135,145,172,152
2023-03-11 20:45:00,161,149,113,146,140
2023-03-11 21:00:00,143,157,125,136,153
2023-03-11 21:15:00,147,150,130,169,142
2023-03-11 21:30:00,137,110,186,166,157
2023-03-11 21:45:00,144,169,138,133,139
2023-03-11 22:00:00,140,131,136,145,141
2023-03-11 22:15:00,174,133,150,124,138
2023-03-11 22:30:00,166,141,146,124,152
2023-03-11 22:45:00,138,120,165,161,124
2023-03-11 23:00:00,181,140,150,154,124
2023-03-11 23:15:00,167,146,156,101,139
2023-03-11 23:30:00,149,146,151,146,131
2023-03-11 23:45:00,115,171,181,176,94
2023-03-12 00:00:00,147,123,128,129,143
2023-03-12 00:15:00,125,109,159,146,165
2023-03-12 00:30:00,177,129,168,130,154
2023-03-12 00:45:00,165,139,145,135,195
2023-03-12 01:00:00,141,134,121,153,130
2023-03-12 01:15:00,164,142,127,183,152
2023-03-12 01:30:00,151,144,134,149,142
2023-03-12 01:45:00,134,116,132,142,145
2023-03-12 02:00:00,137,82,132,188,153
2023-03-12 02:15:00,162,165,155,135,161
2023-03-12 02:30:00,120,152,138,129,162
2023-03-12 02:45:00,172,167,126,144,139
2023-03-12 03:00:00,150,153,126,167,145
2023-03-12 03:15:00,194,175,156,133,135
2023-03-12 03:30:00,139,173,133,167,160
2023-03-12 03:45:00,133,153,152,157,191
2023-03-12 04:00:00,155,160,169,111,185
2023-03-12 04:15:00,115,177,150,173,146
2023-03-12 04:30:00,170,119,125,151,120
2023-03-12 04:45:00,148,161,144,147,161
2023-03-12 05:00:00,136,132,154,138,141
2023-03-12 05:15:00,144,159,146,128,165
2023-03-12 05:30:00,138,147,132,162,162
2023-03-12 05:45:00,136,139,154,151,149
2023-03-12 06:00:00,158,144,162,172,152
2023-03-12 06:15:00,135,102,111,155,142
2023-03-12 06:30:00,138,140,161,100,187
2023-03-12 06:45:00,174,139,128,148,171
2023-03-12 07:00:00,179,99,134,131,183
2023-03-12 07:15:00,162,156,148,125,111
2023-03-12 07:30:00,116,161,171,161,155
2023-03-12 07:45:00,160,142,140,130,127
2023-03-12 08:00:00,163,116,143,143,143
2023-03-12 08:15:00,163,168,145,112,168
2023-03-12 08:30:00,119,165,168,141,187
2023-03-12 08:45:00,159,153,134,132,142
2023-03-12 09:00:00,178,114,158,142,144
2023-03-12 09:15:00,118,145,155,143,126
2023-03-12 09:30:00,140,119,111,154,151
2023-03-12 09:45:00,137,140,128,123,138
2023-03-12 10:00:00,135,162,191,153,139
2023-03-12 10:15:00,120,120,126,130,137
2023-03-12 10:30:00,114,118,119,129,179
2023-03-12 10:45:00,134,121,162,152,178
2023-03-12 11:00:00,135,139,179,181,129
2023-03-12 11:15:00,149,133,161,140,150
2023-03-12 11:30:00,166,136,117,140,121
2023-03-12 11:45:00,118,163,143,154,133
2023-03-12 12:00:00,159,149,158,159,145
2023-03-12 12:15:00,177,112,151,154,161
2023-03-12 12:30:00,176,128,145,154,158
2023-03-12 12:45:00,124,160,176,142,108
2023-03-12 13:00:00,130,175,141,173,157
2023-03-12 13:15:00,177,166,161,129,148
2023-03-12 13:30:00,112,137,161,131,139
2023-03-12 13:45:00,139,152,162,125,151
2023-03-12 14:00:00,142,152,131,159,144
2023-03-12 14:15:00,131,149,165,138,173
2023-03-12 14:30:00,171,126,129,161,132
2023-03-12 14:45:00,162,161,135,146,157
2023-03-12 15:00:00,98,142,165,149,159
2023-03-12 15:15:00,204,169,126,149,151
2023-03-12 15:30:00,139,165,121,123,143
2023-03-12 15:45:00,139,166,128,156,121
2023-03-12 16:00:00,162,139,154,165,107
2023-03-12 16:15:00,140,196,153,156,154
2023-03-12 16:30:00,114,165,149,142,115
2023-03-12 16:45:00,163,148,198,167,118
2023-03-12 17:00:00,117,130,134,125,134
2023-03-12 17:15:00,136,141,189,136,142
2023-03-12 17:30:00,188,147,132,147,162
2023-03-12 17:45:00,145,168,122,151,176
2023-03-12 18:00:00,147,145,135,155,166
2023-03-12 18:15:00,148,141,163,159,151
2023-03-12 18:30:00,141,166,137,141,182
2023-03-12 18:45:00,168,167,106,137,173
2023-03-12 19:00:00,155,147,150,192,142
2023-03-12 19:15:00,160,104,129,136,158
2023-03-12 19:30:00,183,120,159,154,139
2023-03-12 19:45:00,132,183,118,163,159
2023-03-12 20:00:00,155,178,165,125,137
2023-03-12 20:15:00,153,168,168,137,130
2023-03-12 20:30:00,117,179,134,126,135
2023-03-12 20:45:00,131,129,111,177,139
2023-03-12 21:00:00,136,140,178,153,153
2023-03-12 21:15:00,142,143,109,140,155
2023-03-12 21:30:00,128,110,146,134,152
2023-03-12 21:45:00,152,159,148,153,134
2023-03-12 22:00:00,143,188,152,115,130
2023-03-12 22:15:00,159,179,133,132,113
2023-03-12 22:30:00,133,111,134,131,177
2023-03-12 22:45:00,166,144,150,184,159
2023-03-12 23:00:00,109,145,167,175,173
2023-03-12 23:15:00,135,171,182,130,114
2023-03-12 23:30:00,129,165,155,190,136
2023-03-12 23:45:00,146,158,114,157,185
2023-03-13 00:00:00,158,123,148,136,147
2023-03-13 00:15:00,118,126,148,170,160
2023-03-13 00:30:00,149,151,182,118,126
2023-03-13 00:45:00,136,153,140,162,140
2023-03-13 01:00:00,153,137,173,133,136
2023-03-13 01:15:00,149,128,102,150,164
2023-03-13 01:30:00,155,158,140,128,129
2023-03-13 01:45:00,125,164,148,142,116
2023-03-13 02:00:00,144,166,101,180,162
2023-03-13 02:15:00,130,158,117,162,148
2023-03-13 02:30:00,157,152,132,153,141
2023-03-13 02:45:00,117,143,157,171,113
2023-03-13 03:00:00,162,145,118,168,138
2023-03-13 03:15:00,187,163,161,144,142
2023-03-13 03:30:00,139,130,158,160,143
2023-03-13 03:45:00,110,141,154,132,176
2023-03-13 04:00:00,122,166,177,134,172
2023-03-13 04:15:00,170,155,128,142,140
2023-03-13 04:30:00,188,163,139,161,119
2023-03-13 04:45:00,156,136,149,131,157
2023-03-13 05:00:00,155,164,135,157,145
2023-03-13 05:15:00,141,138,165,136,100
2023-03-13 05:30:00,119,149,183,103,132
2023-03-13 05:45:00,147,135,120,137,129
2023-03-13 06:00:00,123,172,138,124,124
2023-03-13 06:15:00,152,127,164,159,153
2023-03-13 06:30:00,149,158,125,162,149
2023-03-13 06:45:00,151,175,131,143,166
2023-03-13 07:00:00,160,145,159,121,188
2023-03-13 07:15:00,201,137,169,140,139
2023-03-13 07:30:00,140,206,115,127,140
2023-03-13 07:45:00,131,151,116,150,157
2023-03-13 08:00:00,154,142,167,123,151
2023-03-13 08:15:00,157,125,184,117,166
2023-03-13 08:30:00,176,150,128,151,157
2023-03-13 08:45:00,181,112,156,143,138
2023-03-13 09:00:00,148,118,175,148,158
2023-03-13 09:15:00,166,145,131,191,133
2023-03-13 09:30:00,145,163,177,152,153
2023-03-13 09:45:00,164,149,139,147,148
2023-03-13 10:00:00,169,171,165,138,158
2023-03-13 10:15:00,153,172,158,165,165
2023-03-13 10:30:00,171,107,139,159,188
2023-03-13 10:45:00,127,149,128,125,152
2023-03-13 11:00:00,136,127,160,164,154
2023-03-13 11:15:00,124,158,149,161,156
2023-03-13 11:30:00,151,181,157,161,157
2023-03-13 11:45:00,177,146,96,143,147
2023-03-13 12:00:00,144,133,142,126,147
2023-03-13 12:15:00,119,148,169,174,158
2023-03-13 12:30:00,182,181,166,153,154
2023-03-13 12:45:00,140,138,119,160,122
2023-03-13 13:00:00,130,161,164,168,158
2023-03-13 13:15:00,181,113,131,153,147
2023-03-13 13:30:00,131,146,165,188,131
2023-03-13 13:45:00,160,162,144,134,147
2023-03-13 14:00:00,138,155,121,144,155
2023-03-13 14:15:00,157,130,108,118,138
2023-03-13 14:30:00,115,161,144,127,139
2023-03-13 14:45:00,147,166,168,154,113
2023-03-13 15:00:00,142,144,166,168,143
2023-03-13 15:15:00,145,145,216,134,178
2023-03-13 15:30:00,143,163,161,129,170
2023-03-13 15:45:00,131,156,159,148,128
2023-03-13 16:00:00,122,149,132,135,128
2023-03-13 16:15:00,147,117,165,126,142
2023-03-13 16:30:00,116,106,180,142,179
2023-03-13 16:45:00,95,121,168,168,113
2023-03-13 17:00:00,149,129,151,146,171
2023-03-13 17:15:00,164,116,174,173,156
2023-03-13 17:30:00,142,131,121,98,121
2023-03-13 17:45:00,132,126,143,137,142
2023-03-13 18:00:00,140,152,156,148,178
2023-03-13 18:15:00,151,154,139,159,131
2023-03-13 18:30:00,87,148,180,123,139
2023-03-13 18:45:00,143,155,159,179,173
2023-03-13 19:00:00,133,158,141,133,147
2023-03-13 19:15:00,157,106,162,119,107
2023-03-13 19:30:00,149,134,163,147,151
2023-03-13 19:45:00,137,142,128,131,155
2023-03-13 20:00:00,187,142,153,114,167
2023-03-13 20:15:00,140,156,114,155,112
2023-03-13 20:30:00,171,167,140,114,134
2023-03-13 20:45:00,159,136,128,140,152
2023-03-13 21:00:00,181,140,165,160,140
2023-03-13 21:15:00,126,140,103,156,157
2023-03-13 21:30:00,154,175,133,165,176
2023-03-13 21:45:00,140,154,106,155,157
2023-03-13 22:00:00,191,146,148,151,147
2023-03-13 22:15:00,148,159,147,180,145
2023-03-13 22:30:00,135,151,135,155,126
2023-03-13 22:45:00,120,156,118,154,171
2023-03-13 23:00:00,152,192,131,157,101
2023-03-13 23:15:00,122,137,166,171,168
2023-03-13 23:30:00,156,128,132,148,148
2023-03-13 23:45:00,136,159,159,153,164
2023-03-14 00:00:00,128,162,155,144,166
2023-03-14 00:15:00,155,146,184,144,159
2023-03-14 00:30:00,177,115,150,159,172
2023-03-14 00:45:00,91,193,185,130,133
2023-03-14 01:00:00,153,115,165,132,133
2023-03-14 01:15:00,141,162,123,136,158
2023-03-14 01:30:00,162,174,134,147,162
2023-03-14 01:45:00,144,160,121,132,165
2023-03-14 02:00:00,143,182,124,182,151
2023-03-14 02:15:00,183,138,159,129,176
2023-03-14 02:30:00,139,164,167,143,127
2023-03-14 02:45:00,146,157,159,148,120
2023-03-14 03:00:00,131,141,157,161,168
2023-03-14 03:15:00,148,152,120,149,157
2023-03-14 03:30:00,155,156,157,151,168
2023-03-14 03:45:00,113,144,145,118,137
2023-03-14 04:00:00,143,151,154,192,144
2023-03-14 04:15:00,177,147,182,158,150
2023-03-14 04:30:00,150,165,171,159,152
2023-03-14 04:45:00,114,133,166,116,120
2023-03-14 05:00:00,186,110,161,123,134
2023-03-14 05:15:00,163,142,142,152,150
2023-03-14 05:30:00,151,157,105,142,191
2023-03-14 05:45:00,141,155,143,155,137
2023-03-14 06:00:00,139,181,125,130,88
2023-03-14 06:15:00,146,131,177,179,179
2023-03-14 06:30:00,170,117,142,164,173
